
############################################################################################################################################
BUY COND 4 - EXPERIMENTAL
##########################################################################################################################################

#algoritmanın bunları bulması ve 100lik çalışması lazım lazım  resimleri notesda:
#ticker1 ark lrc sky sys oax blz 90926 nebl 101330 oax 167747 #ticker2 enj 75784 knc 154156 req kava 152670 fuel 4375 lend 11326 band 183656 gto 56330
#algoritmanın bunları bulmaması lazım: ticker2 ftt 9460 BAND 94572 çok zayıf, ncash 9276 poe 7221 mft 11970 ftm 26728 cocos 2553

=======================================================================================================================================
WIN CONDITIONS
===============================================================================================================================================================================================================================================================================================================================================
        symbol  last_price  total_traded_quote_asset_volume  label_qav    score_qav   change_qav  change_price
10715  LENDBTC  0.00000338                      72.88039392          0  0.872620851  0.000000000   0.000000000
10716  LENDBTC  0.00000338                      72.88039392          0  0.872620851  0.000000000   0.000000000
10717  LENDBTC  0.00000338                      72.88039392          0  0.872620851  0.000000000   0.000000000
10718  LENDBTC  0.00000338                      72.88039392          0  0.872620851  0.000000000   0.000000000
10719  LENDBTC  0.00000338                      72.88039392          0  0.872620851  0.000000000   0.000000000
10720  LENDBTC  0.00000338                      72.83308685          0  0.872620851 -0.064910557   0.000000000
10721  LENDBTC  0.00000338                      72.83308685          0  0.872620851  0.000000000   0.000000000
10722  LENDBTC  0.00000338                      72.83308685          0  0.872620851  0.000000000   0.000000000
10723  LENDBTC  0.00000338                      72.83308685          0  0.872620851  0.000000000   0.000000000
10724  LENDBTC  0.00000338                      72.83308685          0  0.872620851  0.000000000   0.000000000
10725  LENDBTC  0.00000338                      72.83308685          0  0.872620851  0.000000000   0.000000000
10726  LENDBTC  0.00000338                      72.83308685          0  0.872620851  0.000000000   0.000000000
10727  LENDBTC  0.00000338                      72.83308685          0  0.872620851  0.000000000   0.000000000
10728  LENDBTC  0.00000338                      72.83308685          0  0.872620851  0.000000000   0.000000000
10729  LENDBTC  0.00000338                      72.83308685          0  0.872620851  0.000000000   0.000000000
10730  LENDBTC  0.00000338                      72.83308685          0  0.872620851  0.000000000   0.000000000
10731  LENDBTC  0.00000338                      72.86688685          0  0.872620851  0.046407480   0.000000000
10732  LENDBTC  0.00000338                      72.86688685          0  0.872620851  0.000000000   0.000000000
10733  LENDBTC  0.00000338                      72.91789167          0  0.872620851  0.069997254   0.000000000
10734  LENDBTC  0.00000338                      72.91789167          0  0.872620851  0.000000000   0.000000000
10735  LENDBTC  0.00000338                      72.91789167          0  0.872620851  0.000000000   0.000000000
10736  LENDBTC  0.00000338                      72.91789167          0  0.872620851  0.000000000   0.000000000
10737  LENDBTC  0.00000337                      73.04609995          0  1.377989955  0.175825544  -0.295857988
10738  LENDBTC  0.00000337                      73.04609995          0  1.377989955  0.000000000   0.000000000
10739  LENDBTC  0.00000337                      73.04609995          0  1.377989955  0.000000000   0.000000000
10740  LENDBTC  0.00000337                      73.04609995          0  1.377989955  0.000000000   0.000000000
10741  LENDBTC  0.00000337                      73.04609995          0  1.377989955  0.000000000   0.000000000
10742  LENDBTC  0.00000337                      73.04609995          0  1.377989955  0.000000000   0.000000000
10743  LENDBTC  0.00000337                      73.04609995          0  1.377989955  0.000000000   0.000000000
10744  LENDBTC  0.00000337                      73.04609995          0  1.377989955  0.000000000   0.000000000
10745  LENDBTC  0.00000336                      73.05313915          0  1.377989955  0.009636654  -0.296735905
10746  LENDBTC  0.00000336                      73.05313915          0  1.377989955  0.000000000   0.000000000
10747  LENDBTC  0.00000336                      73.05313915          0  1.377989955  0.000000000   0.000000000
10748  LENDBTC  0.00000336                      73.05313915          0  1.377989955  0.000000000   0.000000000
10749  LENDBTC  0.00000336                      73.05313915          0  1.377989955  0.000000000   0.000000000
10750  LENDBTC  0.00000336                      73.05313915          0  1.377989955  0.000000000   0.000000000
10751  LENDBTC  0.00000336                      73.05313915          0  1.377989955  0.000000000   0.000000000
10752  LENDBTC  0.00000336                      73.05313915          0  1.377989955  0.000000000   0.000000000
10753  LENDBTC  0.00000336                      73.05313915          0  1.377989955  0.000000000   0.000000000
10754  LENDBTC  0.00000336                      73.05313915          0  1.377989955  0.000000000   0.000000000
10755  LENDBTC  0.00000336                      73.05313915          0  1.377989955  0.000000000   0.000000000
10756  LENDBTC  0.00000336                      73.05313915          0  1.377989955  0.000000000   0.000000000
10757  LENDBTC  0.00000337                      73.07038344          0  1.377989955  0.023605132   0.297619048
10758  LENDBTC  0.00000337                      73.07038344          0  1.377989955  0.000000000   0.000000000
10759  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000493483   0.000000000
10760  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10761  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10762  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10763  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10764  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10765  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10766  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10767  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10768  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10769  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10770  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10771  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10772  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10773  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10774  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10775  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10776  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10777  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10778  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10779  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10780  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10781  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10782  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10783  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10784  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10785  LENDBTC  0.00000337                      73.07074403          0  1.377989955  0.000000000   0.000000000
10786  LENDBTC  0.00000337                      73.04310999          0  1.377989955 -0.037818200   0.000000000
10787  LENDBTC  0.00000337                      73.04310999          0  1.377989955  0.000000000   0.000000000
10788  LENDBTC  0.00000337                      73.04310999          0  1.377989955  0.000000000   0.000000000
10789  LENDBTC  0.00000334                      73.71743370          0  1.377989955  0.923185924  -0.890207715
10790  LENDBTC  0.00000334                      73.71743370          0  1.377989955  0.000000000   0.000000000
10791  LENDBTC  0.00000334                      73.76816157          0  1.377989955  0.068813939   0.000000000
10792  LENDBTC  0.00000334                      73.76917359          0  1.377989955  0.001371893   0.000000000
10793  LENDBTC  0.00000333                      73.78639968          0  1.377989955  0.023351339  -0.299401198
10794  LENDBTC  0.00000334                      73.79103894          0  2.034417264  0.006287419   0.300300300
10795  LENDBTC  0.00000334                      73.79103894          0  2.034417264  0.000000000   0.000000000
10796  LENDBTC  0.00000334                      73.79103894          0  2.034417264  0.000000000   0.000000000
10797  LENDBTC  0.00000334                      73.79103894          0  2.034417264  0.000000000   0.000000000
10798  LENDBTC  0.00000334                      73.79103894          0  2.034417264  0.000000000   0.000000000
10799  LENDBTC  0.00000334                      73.79106566          0  2.034417264  0.000036210   0.000000000
10800  LENDBTC  0.00000335                      73.79507854          0  2.034417264  0.005438165   0.299401198
10801  LENDBTC  0.00000333                      73.84104586          0  2.034417264  0.062290495  -0.597014925
10802  LENDBTC  0.00000333                      73.84104586          0  2.034417264  0.000000000   0.000000000
10803  LENDBTC  0.00000333                      73.84104586          0  2.034417264  0.000000000   0.000000000
